JUNG Hok Young POSITION,JUNG Hok Young LAP TIME,JUNG Hok Young ELAPSED TIME,Bram STEENAART POSITION,Bram STEENAART LAP TIME,Bram STEENAART ELAPSED TIME,KOIKE Katsunori POSITION,KOIKE Katsunori LAP TIME,KOIKE Katsunori ELAPSED TIME,ANDERMANN Nico POSITION,ANDERMANN Nico LAP TIME,ANDERMANN Nico ELAPSED TIME,MURPHY Peter POSITION,MURPHY Peter LAP TIME,MURPHY Peter ELAPSED TIME
1,7.00,7.00,2,7.16,7.16,3,7.26,7.26,4,7.40,7.40,5,7.57,7.57
1,9.12,16.12,2,9.04,16.20,3,9.04,16.30,4,9.00,16.40,5,9.06,16.63
1,8.71,24.83,3,8.71,24.91,2,8.59,24.89,4,8.68,25.08,5,8.78,25.41
1,9.14,33.97,3,9.26,34.17,2,9.18,34.07,4,9.20,34.28,5,9.01,34.42
1,9.18,43.15,2,9.06,43.23,3,9.29,43.364,4,9.10,43.383,5,9.16,43.580
