AHN Hyun-Soo POSITION,AHN Hyun-Soo LAP TIME,AHN Hyun-Soo ELAPSED TIME,Andre PULEC POSITION,Andre PULEC LAP TIME,Andre PULEC ELAPSED TIME,Haralds SILOVS POSITION,Haralds SILOVS LAP TIME,Haralds SILOVS ELAPSED TIME,Roman IZBICKI POSITION,Roman IZBICKI LAP TIME,Roman IZBICKI ELAPSED TIME
0,7.221,7.221,0,7.285,7.285,0,6.887,6.887,0,7.542,7.542
0,9.087,16.308,0,9.645,16.930,0,9.384,16.270,0,9.211,16.753
0,9.780,26.088,0,8.945,25.874,0,8.716,24.986,0,9.046,25.799
0,7.354,33.442,0,9.143,35.017,0,8.965,33.951,0,9.456,35.254
0,9.022,42.464,0,9.388,44.405,0,9.376,43.327,0,9.515,44.769
