FAN Kexin POSITION,FAN Kexin LAP TIME,FAN Kexin ELAPSED TIME,NOH Do Hee POSITION,NOH Do Hee LAP TIME,NOH Do Hee ELAPSED TIME,Agne SEREIKAITE POSITION,Agne SEREIKAITE LAP TIME,Agne SEREIKAITE ELAPSED TIME,Audrey PHANEUF POSITION,Audrey PHANEUF LAP TIME,Audrey PHANEUF ELAPSED TIME
1,7.28,7.28,3,7.68,7.68,2,7.39,7.39,4,7.82,7.82
1,9.26,16.54,3,9.48,17.16,2,9.22,16.61,4,9.48,17.30
1,8.76,25.30,3,8.83,25.99,2,8.80,25.41,4,8.90,26.20
1,8.97,34.27,3,8.95,34.94,2,9.04,34.45,4,8.90,35.10
1,9.18,43.446,3,9.18,44.115,2,9.13,43.579,4,9.10,44.195
