START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
4,9.73,,2,9.52,9.52,7,10.06,10.06,5,9.84,9.84,3,9.55,9.55,6,9.96,9.96,1,9.49,,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Semifinals,3
6,12.96,,1,12.86,22.38,4,12.53,22.59,4,12.75,22.59,2,12.85,22.40,7,12.85,22.81,3,12.96,,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Semifinals,3
6,11.22,,1,11.07,33.45,2,10.93,33.52,4,11.14,33.73,3,11.22,33.62,7,11.22,34.03,5,11.32,,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Semifinals,3
3,10.25,,2,10.63,44.08,5,10.74,44.26,1,10.26,43.99,4,10.56,44.18,6,10.29,44.32,7,10.66,,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Semifinals,3
1,9.85,,4,10.14,54.22,6,10.16,54.42,3,10.10,54.09,5,10.14,54.32,2,9.76,54.08,7,10.15,,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Semifinals,3
2,9.99,,1,9.67,1:03.89,6,9.86,1:04.28,4,10.01,1:04.10,3,9.75,1:04.07,5,10.13,1:04.21,7,9.74,,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Semifinals,3
7,10.30,,2,9.78,1:13.67,6,9.80,1:14.08,4,9.84,1:13.94,1,9.50,1:13.57,5,9.76,1:13.97,3,9.42,,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Semifinals,3
7,42.57,,2,9.71,1:23.38,6,9.78,1:23.86,5,9.82,1:23.76,1,9.68,1:23.25,4,9.67,1:23.64,3,9.78,,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Semifinals,3
7,29.77,2:26.64,2,9.59,1:32.97,6,9.61,1:33.47,5,9.62,1:33.38,1,9.68,1:32.93,4,9.62,1:33.26,3,9.62,,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Semifinals,3
,,,1,9.32,1:42.29,6,9.46,1:42.93,5,9.45,1:42.83,2,9.50,1:42.43,4,9.41,1:42.67,3,9.40,,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Semifinals,3
,,,1,9.45,1:51.74,6,9.47,1:52.40,5,9.41,1:52.24,2,9.41,1:51.84,4,9.39,1:52.06,3,9.41,,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Semifinals,3
,,,1,9.20,2:00.94,6,9.70,2:02.10,5,9.56,2:01.80,2,9.23,2:01.07,4,9.23,2:01.29,3,9.20,,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Semifinals,3
,,,1,9.14,2:10.08,6,10.00,2:12.10,5,10.16,2:11.96,2,9.15,2:10.22,4,9.18,2:10.47,3,9.17,,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Semifinals,3
,,,1,9.37,2:19.45,5,10.43,2:22.53,5,10.78,2:22.747,2,9.32,2:19.54,4,9.47,2:19.94,3,9.32,,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Semifinals,3
