Tyson HEUNG POSITION,Tyson HEUNG LAP TIME,Tyson HEUNG ELAPSED TIME,Jean-Francois MONETTE POSITION,Jean-Francois MONETTE LAP TIME,Jean-Francois MONETTE ELAPSED TIME,Roberto SERRA POSITION,Roberto SERRA LAP TIME,Roberto SERRA ELAPSED TIME,LEE Seung-Jae POSITION,LEE Seung-Jae LAP TIME,LEE Seung-Jae ELAPSED TIME
0,6.847,6.847,0,6.661,6.661,0,6.960,6.960,0,6.866,6.866
0,8.983,15.830,0,8.917,15.578,0,9.032,15.992,0,8.992,15.858
0,8.643,24.473,0,8.704,24.281,0,8.764,24.756,0,8.863,24.721
0,8.944,33.417,0,8.980,33.261,0,8.794,33.550,0,8.781,33.501
0,8.984,42.401,0,9.089,42.349,0,9.063,42.613,0,9.245,42.746
