KIM Hye-Kyung POSITION,KIM Hye-Kyung LAP TIME,KIM Hye-Kyung ELAPSED TIME,Katerina NOVOTNA POSITION,Katerina NOVOTNA LAP TIME,Katerina NOVOTNA ELAPSED TIME,MENG Xiaoxue POSITION,MENG Xiaoxue LAP TIME,MENG Xiaoxue ELAPSED TIME,NIKOLOVA  (DUPL) Marina POSITION,NIKOLOVA  (DUPL) Marina LAP TIME,NIKOLOVA  (DUPL) Marina ELAPSED TIME
0,13.941,13.941,0,13.996,13.996,0,14.212,14.212,0,14.162,14.162
0,11.110,25.051,0,10.853,24.849,0,11.156,25.368,0,10.943,25.105
0,10.533,35.584,0,10.495,35.344,0,10.516,35.884,0,10.623,35.728
0,10.228,45.812,0,10.250,45.594,0,10.193,46.077,0,10.163,45.890
0,10.154,55.965,0,10.307,55.901,0,10.052,56.129,0,10.135,56.025
0,9.522,1:05.487,0,9.775,1:05.677,0,9.784,1:05.913,0,9.741,1:05.766
0,9.676,1:15.164,0,9.627,1:15.303,0,9.698,1:15.611,0,9.541,1:15.307
0,9.682,1:24.845,0,9.679,1:24.982,0,9.571,1:25.183,0,9.452,1:24.759
0,,,0,,,0,,,0,,
