Ekaterina BELOVA POSITION,Ekaterina BELOVA LAP TIME,Ekaterina BELOVA ELAPSED TIME,Tina KOENIG POSITION,Tina KOENIG LAP TIME,Tina KOENIG ELAPSED TIME,Sarah LINDSAY POSITION,Sarah LINDSAY LAP TIME,Sarah LINDSAY ELAPSED TIME,SHIN Sae-Bom POSITION,SHIN Sae-Bom LAP TIME,SHIN Sae-Bom ELAPSED TIME
1,7.228,7.228,3,7.679,7.679,2,7.384,7.384,4,7.780,7.780
1,9.363,16.591,3,9.344,17.023,2,9.621,17.005,4,9.607,17.387
1,9.068,25.659,4,9.538,26.561,2,9.238,26.243,3,9.044,26.431
1,9.360,35.018,4,9.469,36.030,2,9.539,35.781,3,9.383,35.814
1,9.448,44.467,4,9.599,45.629,3,9.440,45.221,2,8.991,44.805
