SCHULTING Suzanne POSITION,SCHULTING Suzanne LAP TIME,SCHULTING Suzanne ELAPSED TIME,SHIM Suk Hee POSITION,SHIM Suk Hee LAP TIME,SHIM Suk Hee ELAPSED TIME,BACSKAI Sara Luca POSITION,BACSKAI Sara Luca LAP TIME,BACSKAI Sara Luca ELAPSED TIME,YAKIMOVA Anna POSITION,YAKIMOVA Anna LAP TIME,YAKIMOVA Anna ELAPSED TIME,CHRISTIE Elise POSITION,CHRISTIE Elise LAP TIME,CHRISTIE Elise ELAPSED TIME
1,13.99,13.99,2,14.02,,4,14.50,14.50,5,14.67,14.67,3,14.37,14.37
1,10.06,24.05,2,10.20,,4,10.02,24.52,5,10.24,24.91,3,10.05,24.42
1,10.04,34.09,2,10.04,,4,9.94,34.46,5,9.86,34.77,3,9.98,34.40
1,9.89,43.98,2,9.82,,4,9.77,44.23,5,9.86,44.63,3,9.79,44.19
1,9.59,53.57,2,9.62,,4,9.75,53.98,5,10.11,54.74,3,9.66,53.85
1,9.38,1:02.95,2,9.36,,4,9.42,1:03.40,5,10.55,1:05.29,3,9.32,1:03.17
1,9.40,1:12.35,2,9.40,,4,9.51,1:12.91,5,10.80,1:16.09,3,9.35,1:12.52
1,9.58,1:21.93,5,1:06.36,,2,10.05,1:22.96,3,11.36,1:27.45,4,1:01.55,2:14.07
1,9.92,1:31.85,5,37.88,,2,11.00,1:33.96,3,12.35,1:39.80,4,38.48,2:52.55
