Simon CHO POSITION,Simon CHO LAP TIME,Simon CHO ELAPSED TIME,WATANABE Keita POSITION,WATANABE Keita LAP TIME,WATANABE Keita ELAPSED TIME,Vladimir GRIGOREV POSITION,Vladimir GRIGOREV LAP TIME,Vladimir GRIGOREV ELAPSED TIME,Inan EREN POSITION,Inan EREN LAP TIME,Inan EREN ELAPSED TIME
1,7.00,7.00,3,7.36,7.36,2,7.15,7.15,4,7.63,7.63
1,8.95,15.95,3,9.03,16.39,2,8.94,16.09,4,9.70,17.33
1,8.66,24.61,3,8.71,25.10,2,8.65,24.74,4,9.67,27.00
1,8.74,33.35,3,8.81,33.91,2,8.73,33.47,4,9.89,36.89
1,9.03,42.378,3,8.94,42.849,2,9.00,42.468,4,10.08,46.963
