Sergey PRANKEVICH POSITION,Sergey PRANKEVICH LAP TIME,Sergey PRANKEVICH ELAPSED TIME,Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME,Freek van der WART POSITION,Freek van der WART LAP TIME,Freek van der WART ELAPSED TIME
2,7.055,7.055,1,7.000,7.000,3,7.115,7.115
2,9.219,16.274,1,9.195,16.195,3,9.237,16.352
2,8.708,24.982,1,8.474,24.668,3,8.738,25.090
2,8.925,33.908,1,8.802,33.470,3,8.822,33.912
2,9.372,43.280,1,8.876,42.346,3,9.511,43.423
