MALISZEWSKA Natalia POSITION,MALISZEWSKA Natalia LAP TIME,MALISZEWSKA Natalia ELAPSED TIME,Anastassiya KRESTOVA POSITION,Anastassiya KRESTOVA LAP TIME,Anastassiya KRESTOVA ELAPSED TIME,TALAYEVA Volha POSITION,TALAYEVA Volha LAP TIME,TALAYEVA Volha ELAPSED TIME,LIN Yue POSITION,LIN Yue LAP TIME,LIN Yue ELAPSED TIME,SANTOS Kristen POSITION,SANTOS Kristen LAP TIME,SANTOS Kristen ELAPSED TIME
2,7.47,7.47,3,7.65,7.65,4,7.84,7.84,1,7.44,7.44,5,8.06,8.06
2,9.72,17.19,3,9.66,17.31,4,9.75,17.59,1,9.64,17.08,5,9.84,17.90
2,9.23,26.42,3,9.19,26.50,4,9.29,26.88,1,9.21,26.29,5,9.35,27.25
2,9.37,35.79,3,9.39,35.89,4,9.34,36.22,1,9.26,35.55,5,9.53,36.78
2,9.92,45.706,3,9.89,45.778,4,9.66,45.871,1,9.54,45.082,5,9.94,46.716
