Marianne ST-GELAIS POSITION,Marianne ST-GELAIS LAP TIME,Marianne ST-GELAIS ELAPSED TIME,Marina GEORGIEVA-NIKOLOVA POSITION,Marina GEORGIEVA-NIKOLOVA LAP TIME,Marina GEORGIEVA-NIKOLOVA ELAPSED TIME,ZHU Mi Lei POSITION,ZHU Mi Lei LAP TIME,ZHU Mi Lei ELAPSED TIME,Susanne RUDOLPH POSITION,Susanne RUDOLPH LAP TIME,Susanne RUDOLPH ELAPSED TIME
0,7.260,7.260,0,7.616,7.616,0,7.403,7.403,0,7.423,7.423
0,9.428,16.687,0,9.534,17.150,0,9.560,16.963,0,9.459,16.882
0,9.163,25.850,0,9.063,26.213,0,9.059,26.022,0,9.273,26.155
0,9.604,35.454,0,9.116,35.329,0,9.281,35.303,0,9.300,35.455
0,9.400,44.854,0,9.326,44.655,0,9.525,44.828,0,9.756,45.211
