Olivier JEAN POSITION,Olivier JEAN LAP TIME,Olivier JEAN ELAPSED TIME,BREEUWSMA Daan POSITION,BREEUWSMA Daan LAP TIME,BREEUWSMA Daan ELAPSED TIME,Paul STANLEY POSITION,Paul STANLEY LAP TIME,Paul STANLEY ELAPSED TIME,Shaolin Sandor LIU POSITION,Shaolin Sandor LIU LAP TIME,Shaolin Sandor LIU ELAPSED TIME
1,6.82,6.82,3,7.03,7.03,2,6.91,6.91,4,7.15,7.15
1,8.90,15.72,3,9.00,16.03,2,8.95,15.86,4,8.99,16.14
1,8.50,24.22,3,8.39,24.42,2,8.46,24.32,4,8.47,24.61
1,8.62,32.84,3,8.67,33.09,2,8.62,32.94,4,8.68,33.29
1,8.77,41.602,2,8.69,41.776,3,8.86,41.791,4,8.86,42.145
