DOLGOPOLOVA Mariya POSITION,DOLGOPOLOVA Mariya LAP TIME,DOLGOPOLOVA Mariya ELAPSED TIME,QU Chunyu POSITION,QU Chunyu LAP TIME,QU Chunyu ELAPSED TIME,SEJPALOVA-HRUZOVA Michaela POSITION,SEJPALOVA-HRUZOVA Michaela LAP TIME,SEJPALOVA-HRUZOVA Michaela ELAPSED TIME,Charlotte GILMARTIN POSITION,Charlotte GILMARTIN LAP TIME,Charlotte GILMARTIN ELAPSED TIME
4,8.30,8.30,1,7.60,7.60,3,8.08,8.08,2,7.73,7.73
4,10.08,18.38,1,9.39,16.99,3,9.80,17.88,2,9.40,17.13
4,9.52,27.90,1,8.88,25.87,3,9.23,27.11,2,8.90,26.03
4,9.80,37.70,1,8.93,34.80,3,9.40,36.51,2,8.90,34.93
4,10.17,47.851,1,9.12,43.897,3,9.61,46.105,2,9.08,43.998
