TREACY Niall POSITION,TREACY Niall LAP TIME,TREACY Niall ELAPSED TIME,ANDERMANN Dominic POSITION,ANDERMANN Dominic LAP TIME,ANDERMANN Dominic ELAPSED TIME,SITNIKOV Pavel POSITION,SITNIKOV Pavel LAP TIME,SITNIKOV Pavel ELAPSED TIME,MIGUNOV Dmitry POSITION,MIGUNOV Dmitry LAP TIME,MIGUNOV Dmitry ELAPSED TIME
2,7.01,7.01,3,7.35,7.35,4,14.40,,1,6.79,6.79
2,8.87,15.88,3,9.21,16.56,4,14.83,,1,8.87,15.66
2,8.37,24.25,3,8.86,25.42,4,11.11,,1,8.48,24.14
2,8.50,32.75,3,9.08,34.50,4,9.83,,1,8.46,32.60
2,8.53,41.28,3,9.39,43.89,4,11.97,1:02.14,1,8.60,41.20
