START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
4,8.65,8.65,5,8.82,8.82,1,8.47,8.47,7,9.19,9.19,2,8.50,8.50,3,8.56,8.56,6,9.02,9.02,2008-2009,"2009 ISU European Championships, Italy",1500M,w,Semifinals,2
4,12.48,21.13,6,12.43,21.25,1,12.08,20.56,7,12.36,21.56,2,12.34,20.84,3,12.38,20.94,5,12.15,21.17,2008-2009,"2009 ISU European Championships, Italy",1500M,w,Semifinals,2
4,11.14,32.27,6,11.22,32.48,1,11.31,31.88,7,11.04,32.60,3,11.34,32.19,2,11.13,32.08,5,11.24,32.41,2008-2009,"2009 ISU European Championships, Italy",1500M,w,Semifinals,2
4,11.66,43.93,5,11.58,44.07,1,11.60,43.48,7,11.61,44.22,2,11.51,43.70,3,11.63,43.71,6,11.65,44.07,2008-2009,"2009 ISU European Championships, Italy",1500M,w,Semifinals,2
4,11.94,55.88,5,11.92,55.99,1,12.10,55.59,7,11.91,56.14,2,11.98,55.68,3,11.99,55.71,6,12.02,56.10,2008-2009,"2009 ISU European Championships, Italy",1500M,w,Semifinals,2
5,10.68,1:06.57,6,10.75,1:06.74,3,10.67,1:06.27,7,10.76,1:06.90,2,10.55,1:06.24,4,10.84,1:06.55,1,9.77,1:05.88,2008-2009,"2009 ISU European Championships, Italy",1500M,w,Semifinals,2
4,10.33,1:16.90,6,10.40,1:17.14,1,9.97,1:16.24,7,10.42,1:17.33,2,10.29,1:16.54,5,10.38,1:16.93,3,10.66,1:16.54,2008-2009,"2009 ISU European Championships, Italy",1500M,w,Semifinals,2
4,10.11,1:27.01,5,9.99,1:27.13,2,10.52,1:26.77,7,10.33,1:27.66,1,9.98,1:26.52,3,9.94,1:26.88,6,10.77,1:27.32,2008-2009,"2009 ISU European Championships, Italy",1500M,w,Semifinals,2
3,10.10,1:37.12,5,10.17,1:37.31,1,10.09,1:36.86,7,10.52,1:38.18,2,10.39,1:36.92,4,10.30,1:37.18,6,10.06,1:37.38,2008-2009,"2009 ISU European Championships, Italy",1500M,w,Semifinals,2
1,9.67,1:46.79,5,10.46,1:47.78,3,10.30,1:47.17,7,10.74,1:48.93,2,10.22,1:47.14,4,10.37,1:47.56,6,10.69,1:48.07,2008-2009,"2009 ISU European Championships, Italy",1500M,w,Semifinals,2
1,9.75,1:56.54,5,11.40,1:59.18,2,9.93,1:57.10,6,11.28,2:00.21,3,10.58,1:57.72,4,10.25,1:57.82,7,12.18,2:00.25,2008-2009,"2009 ISU European Championships, Italy",1500M,w,Semifinals,2
1,10.16,2:06.71,5,12.30,2:11.49,2,10.23,2:07.33,6,11.66,2:11.88,4,10.63,2:08.36,3,10.53,2:08.35,7,13.83,2:14.09,2008-2009,"2009 ISU European Championships, Italy",1500M,w,Semifinals,2
1,10.44,2:17.16,5,11.72,2:23.21,2,10.71,2:18.04,6,11.77,2:23.65,4,11.06,2:19.43,3,10.79,2:19.15,7,16.79,2:30.89,2008-2009,"2009 ISU European Championships, Italy",1500M,w,Semifinals,2
1,11.54,2:28.695,5,11.24,2:34.441,2,11.44,2:29.471,6,12.00,2:35.648,4,11.99,2:31.412,3,11.33,2:30.479,7,16.79,2:47.680,2008-2009,"2009 ISU European Championships, Italy",1500M,w,Semifinals,2
