START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
3,8.35,8.35,5,8.67,8.67,2,8.26,8.26,1,8.19,8.19,4,8.44,8.44,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,m,Preliminaries,7
3,11.25,19.60,5,11.18,19.85,2,11.19,19.45,1,11.17,19.36,4,11.31,19.75,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,m,Preliminaries,7
3,10.43,30.03,5,10.47,30.32,1,10.35,29.80,2,10.49,29.85,4,10.42,30.17,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,m,Preliminaries,7
3,9.87,39.90,5,9.77,40.09,1,9.88,39.68,2,9.95,39.80,4,9.82,39.99,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,m,Preliminaries,7
3,9.96,49.86,5,10.02,50.11,1,9.96,49.64,2,9.94,49.74,4,10.00,49.99,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,m,Preliminaries,7
3,9.88,59.74,5,9.87,59.98,1,9.93,59.57,2,9.91,59.65,4,9.89,59.88,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,m,Preliminaries,7
2,9.63,1:09.37,5,9.69,1:09.67,1,9.80,1:09.37,3,9.80,1:09.45,4,9.73,1:09.61,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,m,Preliminaries,7
1,9.43,1:18.80,5,9.54,1:19.21,3,9.50,1:18.87,2,9.41,1:18.86,4,9.45,1:19.06,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,m,Preliminaries,7
1,9.31,1:28.11,4,9.49,1:28.70,3,9.65,1:28.52,2,9.59,1:28.45,5,9.69,1:28.75,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,m,Preliminaries,7
1,9.38,1:37.49,5,9.69,1:38.39,3,9.27,1:37.79,2,9.28,1:37.73,4,9.47,1:38.22,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,m,Preliminaries,7
1,9.18,1:46.67,5,9.46,1:47.85,2,9.03,1:46.82,3,9.32,1:47.05,4,9.53,1:47.75,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,m,Preliminaries,7
1,9.14,1:55.81,4,9.70,1:57.55,2,9.11,1:55.93,3,9.32,1:56.37,5,9.82,1:57.57,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,m,Preliminaries,7
1,9.22,2:05.03,5,10.04,2:07.59,2,9.23,2:05.16,3,9.45,2:05.82,4,9.97,2:07.54,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,m,Preliminaries,7
1,9.45,2:14.480,4,9.94,2:17.527,2,9.43,2:14.583,3,9.64,2:15.455,5,10.53,2:18.064,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,m,Preliminaries,7
