Sergey PRANKEVICH POSITION,Sergey PRANKEVICH LAP TIME,Sergey PRANKEVICH ELAPSED TIME,CONFORTOLA Yuri POSITION,CONFORTOLA Yuri LAP TIME,CONFORTOLA Yuri ELAPSED TIME,Sebastian PRAUS POSITION,Sebastian PRAUS LAP TIME,Sebastian PRAUS ELAPSED TIME,Volodymyr CHERNEGA POSITION,Volodymyr CHERNEGA LAP TIME,Volodymyr CHERNEGA ELAPSED TIME
0,7.138,7.138,0,7.305,7.305,0,7.078,7.078,0,7.433,7.433
0,9.622,16.760,0,9.214,16.519,0,9.499,16.577,0,9.494,16.928
0,8.675,25.435,0,8.901,25.420,0,8.732,25.309,0,8.592,25.520
0,9.121,34.556,0,9.293,34.714,0,9.005,34.314,0,9.428,34.948
0,,,0,,,0,,,0,,
