Tatiana BORODULINA POSITION,Tatiana BORODULINA LAP TIME,Tatiana BORODULINA ELAPSED TIME,Katerina NOVOTNA POSITION,Katerina NOVOTNA LAP TIME,Katerina NOVOTNA ELAPSED TIME,Daniela VLAEVA POSITION,Daniela VLAEVA LAP TIME,Daniela VLAEVA ELAPSED TIME,Helen HADDERS POSITION,Helen HADDERS LAP TIME,Helen HADDERS ELAPSED TIME
2,15.448,15.448,3,15.581,15.581,4,15.784,15.784,1,15.357,15.357
1,11.581,27.029,3,11.544,27.124,4,11.534,27.318,2,11.684,27.041
1,11.109,38.138,3,11.120,38.244,4,11.021,38.338,2,11.110,38.150
1,10.862,48.999,3,10.919,49.163,4,10.858,49.196,2,10.941,49.090
1,10.144,59.142,3,10.310,59.473,2,10.265,59.460,4,10.455,59.545
1,10.143,1:09.285,2,9.943,1:09.416,3,10.006,1:09.466,4,10.429,1:09.973
1,9.933,1:19.217,3,10.114,1:19.529,2,9.835,1:19.300,4,10.407,1:20.380
1,9.986,1:29.203,3,10.100,1:29.629,2,10.043,1:29.343,4,10.514,1:30.893
1,10.49,1:39.689,2,10.11,1:39.735,3,10.76,1:40.102,4,10.89,1:41.778
