Petr HARGAS POSITION,Petr HARGAS LAP TIME,Petr HARGAS ELAPSED TIME,Benjamin KOCH POSITION,Benjamin KOCH LAP TIME,Benjamin KOCH ELAPSED TIME,WEI Jiguang POSITION,WEI Jiguang LAP TIME,WEI Jiguang ELAPSED TIME,PARASCHIVOIU Marius POSITION,PARASCHIVOIU Marius LAP TIME,PARASCHIVOIU Marius ELAPSED TIME
0,7.401,7.401,0,7.232,7.232,0,7.545,7.545,0,7.708,7.708
0,9.631,17.031,0,9.898,17.130,0,9.332,16.877,0,10.067,17.775
0,9.120,26.152,0,9.666,26.796,0,8.813,25.691,0,9.847,27.623
0,9.255,35.407,0,9.714,36.510,0,9.234,34.924,0,9.709,37.332
0,,,0,,,0,,,0,,
