Cherise WILKINS POSITION,Cherise WILKINS LAP TIME,Cherise WILKINS ELAPSED TIME,Joanna WILLIAMS POSITION,Joanna WILLIAMS LAP TIME,Joanna WILLIAMS ELAPSED TIME,Mai SHINKAI POSITION,Mai SHINKAI LAP TIME,Mai SHINKAI ELAPSED TIME,KYE Min-Jung POSITION,KYE Min-Jung LAP TIME,KYE Min-Jung ELAPSED TIME
1,8.080,8.080,2,8.260,8.260,3,8.560,8.560,4,8.960,8.960
1,10.630,18.720,2,10.620,18.880,3,10.870,19.440,4,10.500,19.460
1,10.340,29.060,2,10.320,29.200,4,10.280,29.720,3,10.150,29.620
1,10.560,39.620,2,10.520,39.730,4,10.750,40.470,3,10.290,39.910
1,10.750,50.380,2,10.790,50.520,4,11.120,51.600,3,10.780,50.700
