Joanie GERVAIS POSITION,Joanie GERVAIS LAP TIME,Joanie GERVAIS ELAPSED TIME,Tamara FREDERICK POSITION,Tamara FREDERICK LAP TIME,Tamara FREDERICK ELAPSED TIME,Anita NAGAY POSITION,Anita NAGAY LAP TIME,Anita NAGAY ELAPSED TIME
1,7.62,7.62,2,7.87,7.87,3,8.02,8.02
1,9.70,17.32,2,9.91,17.78,3,9.99,18.01
1,9.29,26.61,2,9.27,27.05,3,9.36,27.37
1,9.51,36.12,2,9.33,36.38,3,9.55,36.92
1,9.87,45.989,2,9.70,46.079,3,10.07,46.990
