Sarah LINDSAY POSITION,Sarah LINDSAY LAP TIME,Sarah LINDSAY ELAPSED TIME,Margriet de SCHUTTER POSITION,Margriet de SCHUTTER LAP TIME,Margriet de SCHUTTER ELAPSED TIME,Christin PRIEBST POSITION,Christin PRIEBST LAP TIME,Christin PRIEBST ELAPSED TIME,Lezleigh JAWORSKI POSITION,Lezleigh JAWORSKI LAP TIME,Lezleigh JAWORSKI ELAPSED TIME
0,15.486,15.486,0,15.578,15.578,0,15.354,15.354,0,15.703,15.703
0,11.509,26.995,0,11.609,27.187,0,11.567,26.921,0,11.485,27.188
0,10.738,37.732,0,10.646,37.834,0,10.631,37.552,0,10.739,37.927
0,10.395,48.128,0,10.582,48.416,0,10.667,48.219,0,10.465,48.392
0,10.696,58.823,0,10.675,59.092,0,10.589,58.808,0,10.572,58.964
0,10.654,1:09.477,0,10.845,1:09.937,0,10.652,1:09.460,0,10.641,1:09.605
0,10.270,1:19.747,0,10.257,1:20.194,0,10.220,1:19.680,0,10.312,1:19.917
0,10.185,1:29.932,0,10.210,1:30.404,0,10.184,1:29.864,0,10.281,1:30.199
0,10.189,1:40.120,0,10.342,1:40.746,0,9.969,1:39.833,0,10.212,1:40.411
