NIKISHA Denis POSITION,NIKISHA Denis LAP TIME,NIKISHA Denis ELAPSED TIME,Ariff Rasydan MOHAMAD FADZLI POSITION,Ariff Rasydan MOHAMAD FADZLI LAP TIME,Ariff Rasydan MOHAMAD FADZLI ELAPSED TIME,Nihad BASIC POSITION,Nihad BASIC LAP TIME,Nihad BASIC ELAPSED TIME,BLUNDEN Keanu POSITION,BLUNDEN Keanu LAP TIME,BLUNDEN Keanu ELAPSED TIME,Semen ELISTRATOV POSITION,Semen ELISTRATOV LAP TIME,Semen ELISTRATOV ELAPSED TIME
1,6.98,6.98,4,7.60,7.60,3,7.55,7.55,5,7.65,7.65,2,7.46,7.46
1,9.17,16.15,5,10.32,17.92,3,9.75,17.30,4,9.77,17.42,2,9.22,16.68
1,8.57,24.72,5,9.66,27.58,4,9.45,26.75,3,8.98,26.40,2,8.63,25.31
1,8.63,33.35,5,9.86,37.44,4,9.81,36.56,3,8.95,35.35,2,8.70,34.01
1,8.93,42.28,5,10.14,47.588,4,10.44,47.008,3,9.07,44.423,2,8.95,42.96
