Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME,Mark McNEE POSITION,Mark McNEE LAP TIME,Mark McNEE ELAPSED TIME,Karol BOBOWICZ POSITION,Karol BOBOWICZ LAP TIME,Karol BOBOWICZ ELAPSED TIME,Mikhail RAJINE POSITION,Mikhail RAJINE LAP TIME,Mikhail RAJINE ELAPSED TIME
1,6.959,6.959,2,6.979,6.979,4,7.440,7.440,3,7.360,7.360
1,9.246,16.204,2,9.371,16.349,4,9.368,16.808,3,9.126,16.485
1,8.792,24.996,2,8.725,25.074,4,8.941,25.748,3,8.816,25.300
1,8.995,33.991,2,8.953,34.026,4,8.943,34.691,3,8.971,34.271
1,9.17,43.153,2,9.30,43.323,4,9.31,43.997,3,9.43,43.692
