Thibaut FAUCONNET POSITION,Thibaut FAUCONNET LAP TIME,Thibaut FAUCONNET ELAPSED TIME,Tyson HEUNG POSITION,Tyson HEUNG LAP TIME,Tyson HEUNG ELAPSED TIME,Nurbergen ZHUMAGAZIYEV POSITION,Nurbergen ZHUMAGAZIYEV LAP TIME,Nurbergen ZHUMAGAZIYEV ELAPSED TIME
1,6.73,6.73,2,6.79,6.79,3,7.00,7.00
1,9.14,15.87,2,9.23,16.03,3,9.24,16.24
1,8.69,24.56,2,8.62,24.65,3,8.53,24.78
1,8.72,33.29,2,8.65,33.31,3,8.83,33.62
1,9.04,42.328,2,9.08,42.387,3,9.27,42.883
