KIM Ye Jin POSITION,KIM Ye Jin LAP TIME,KIM Ye Jin ELAPSED TIME,LIU Yang POSITION,LIU Yang LAP TIME,LIU Yang ELAPSED TIME,Arianna FONTANA POSITION,Arianna FONTANA LAP TIME,Arianna FONTANA ELAPSED TIME,LEE So Youn POSITION,LEE So Youn LAP TIME,LEE So Youn ELAPSED TIME,ZAKHAROVA Evgeniya POSITION,ZAKHAROVA Evgeniya LAP TIME,ZAKHAROVA Evgeniya ELAPSED TIME
1,8.75,25.22,3,8.78,25.82,2,8.73,25.34,5,8.84,26.06,4,8.89,25.85
1,8.94,34.16,3,8.79,34.61,2,8.92,34.26,5,8.94,35.00,4,9.12,34.97
1,9.11,43.27,3,8.89,43.486,2,9.12,43.38,5,9.45,44.428,4,9.20,44.153
