START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
1,13.35,13.35,2,13.43,13.43,4,13.57,13.57,3,13.51,13.51,5,13.69,13.69,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(1),w,Heats,5
2,10.14,23.49,3,10.10,23.53,4,10.16,23.73,1,9.86,23.37,5,10.15,23.84,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(1),w,Heats,5
1,9.78,33.27,2,9.85,33.38,4,9.74,33.47,3,10.09,33.46,5,9.82,33.66,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(1),w,Heats,5
1,9.75,43.02,2,9.79,43.17,3,9.82,43.29,4,9.93,43.39,5,9.85,43.51,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(1),w,Heats,5
1,9.92,52.94,2,9.87,53.04,3,9.88,53.17,5,10.03,53.42,4,9.78,53.29,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(1),w,Heats,5
1,9.71,1:02.65,2,9.68,1:02.72,3,9.66,1:02.83,5,9.62,1:03.04,4,9.57,1:02.86,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(1),w,Heats,5
1,9.68,1:12.33,2,9.62,1:12.34,4,9.61,1:12.44,5,9.56,1:12.60,3,9.50,1:12.36,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(1),w,Heats,5
5,10.15,1:22.48,2,9.62,1:21.96,3,9.62,1:22.06,4,9.61,1:22.21,1,9.47,1:21.83,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(1),w,Heats,5
5,10.30,1:32.774,2,9.64,1:31.596,3,9.65,1:31.703,4,9.56,1:31.768,1,9.71,1:31.536,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(1),w,Heats,5
