Cherise WILKINS POSITION,Cherise WILKINS LAP TIME,Cherise WILKINS ELAPSED TIME,Bernadett HEIDUM POSITION,Bernadett HEIDUM LAP TIME,Bernadett HEIDUM ELAPSED TIME,Inna SIMONOVA POSITION,Inna SIMONOVA LAP TIME,Inna SIMONOVA ELAPSED TIME,Anna ROMANOWICZ POSITION,Anna ROMANOWICZ LAP TIME,Anna ROMANOWICZ ELAPSED TIME
1,7.130,7.130,2,7.520,7.520,4,7.770,7.770,3,7.760,7.760
1,9.880,17.020,2,9.900,17.430,4,10.170,17.950,3,9.930,17.690
1,9.510,26.540,2,9.380,26.810,4,9.520,27.480,3,9.440,27.140
1,9.460,36.000,2,9.590,36.410,4,14.340,41.820,3,9.470,36.610
1,9.830,45.830,2,9.620,46.030,4,22.860,1:04.680,3,10.040,46.660
