FAN Kexin POSITION,FAN Kexin LAP TIME,FAN Kexin ELAPSED TIME,PIERRON Veronique POSITION,PIERRON Veronique LAP TIME,PIERRON Veronique ELAPSED TIME,LIN Yue POSITION,LIN Yue LAP TIME,LIN Yue ELAPSED TIME,Petra JASZAPATI POSITION,Petra JASZAPATI LAP TIME,Petra JASZAPATI ELAPSED TIME
1,7.28,7.28,3,7.61,7.61,2,7.44,7.44,4,7.75,7.75
1,9.32,16.60,3,9.26,16.87,2,9.27,16.71,4,9.39,17.14
1,8.81,25.41,3,8.78,25.65,2,8.83,25.54,4,9.06,26.20
1,8.91,34.32,3,8.92,34.57,2,8.90,34.44,4,9.14,35.34
1,9.19,43.499,3,9.14,43.697,2,9.16,43.593,4,9.45,44.770
