Stephanie BOUVIER POSITION,Stephanie BOUVIER LAP TIME,Stephanie BOUVIER ELAPSED TIME,Kinga KOVACS POSITION,Kinga KOVACS LAP TIME,Kinga KOVACS ELAPSED TIME,Maaike VOS POSITION,Maaike VOS LAP TIME,Maaike VOS ELAPSED TIME,Lezleigh JAWORSKI POSITION,Lezleigh JAWORSKI LAP TIME,Lezleigh JAWORSKI ELAPSED TIME
0,7.471,7.471,0,7.740,7.740,0,7.680,7.680,0,7.881,7.881
0,9.767,17.238,0,9.829,17.569,0,9.843,17.524,0,9.692,17.573
0,9.525,26.763,0,9.456,27.025,0,9.544,27.067,0,9.535,27.108
0,9.569,36.331,0,9.780,36.805,0,9.724,36.791,0,9.575,36.683
0,10.088,46.420,0,10.361,47.166,0,10.007,46.797,0,10.269,46.953
