Jessica GREGG POSITION,Jessica GREGG LAP TIME,Jessica GREGG ELAPSED TIME,ZHAO Nannan POSITION,ZHAO Nannan LAP TIME,ZHAO Nannan ELAPSED TIME,Evgenia RADANOVA POSITION,Evgenia RADANOVA LAP TIME,Evgenia RADANOVA ELAPSED TIME,YANG Shin-Young POSITION,YANG Shin-Young LAP TIME,YANG Shin-Young ELAPSED TIME
0,,,1,7.04,7.04,3,7.30,7.30,2,7.30,7.30
0,,,1,9.78,16.82,3,9.68,16.98,2,9.56,16.86
0,,,2,9.23,26.06,3,9.09,26.08,1,9.13,26.00
0,,,1,8.95,35.02,3,9.22,35.30,2,9.24,35.24
0,,DQ,1,9.54,44.556,3,9.38,44.671,2,9.40,44.639
