MAZUR Nicole POSITION,MAZUR Nicole LAP TIME,MAZUR Nicole ELAPSED TIME,KONG Sangjeong POSITION,KONG Sangjeong LAP TIME,KONG Sangjeong ELAPSED TIME,MANOILOVA Katrin POSITION,MANOILOVA Katrin LAP TIME,MANOILOVA Katrin ELAPSED TIME,Iulia KROMIDO POSITION,Iulia KROMIDO LAP TIME,Iulia KROMIDO ELAPSED TIME
2,7.82,7.82,1,7.53,7.53,3,7.96,7.96,4,8.39,8.39
2,10.13,17.95,1,9.84,17.37,3,10.44,18.40,4,10.82,19.21
2,9.37,27.32,1,9.51,26.88,3,9.59,27.99,4,10.62,29.83
2,9.53,36.85,1,9.57,36.45,3,9.74,37.73,4,10.86,40.69
2,9.88,46.730,1,9.73,46.172,3,10.26,47.983,4,11.47,52.154
