Charlotte GILMARTIN POSITION,Charlotte GILMARTIN LAP TIME,Charlotte GILMARTIN ELAPSED TIME,Jessica GREGG POSITION,Jessica GREGG LAP TIME,Jessica GREGG ELAPSED TIME,Marina GEORGIEVA-NIKOLOVA POSITION,Marina GEORGIEVA-NIKOLOVA LAP TIME,Marina GEORGIEVA-NIKOLOVA ELAPSED TIME,Ayuko ITO POSITION,Ayuko ITO LAP TIME,Ayuko ITO ELAPSED TIME
2,7.54,7.54,1,7.11,7.11,3,7.67,7.67,4,7.79,7.79
2,9.98,17.52,1,9.63,16.74,3,9.95,17.62,4,9.85,17.64
2,9.64,27.16,1,9.42,26.16,3,9.62,27.24,4,28.14,45.78
2,9.80,36.96,1,9.71,35.87,3,9.80,37.04,4,15.03,1:00.81
2,10.07,47.027,1,10.08,45.941,3,10.10,47.134,4,12.77,1:13.576
