Pieter GYSEL POSITION,Pieter GYSEL LAP TIME,Pieter GYSEL ELAPSED TIME,Ingmar van RIEL POSITION,Ingmar van RIEL LAP TIME,Ingmar van RIEL ELAPSED TIME,Robert BECKER POSITION,Robert BECKER LAP TIME,Robert BECKER ELAPSED TIME,Dmytro POLTAVETS POSITION,Dmytro POLTAVETS LAP TIME,Dmytro POLTAVETS ELAPSED TIME
1,6.890,6.890,2,6.950,6.950,3,7.080,7.080,4,7.230,7.230
1,9.400,16.290,2,9.380,16.330,3,9.310,16.400,4,9.680,16.920
1,8.980,25.280,2,9.010,25.350,3,9.160,25.560,4,8.860,25.780
1,9.040,34.320,2,9.020,34.370,3,9.570,35.140,4,9.570,35.350
1,9.240,43.560,2,9.260,43.630,4,10.170,45.310,3,9.620,44.980
