LI Haonan POSITION,LI Haonan LAP TIME,LI Haonan ELAPSED TIME,Volodymyr GRYGORIEV POSITION,Volodymyr GRYGORIEV LAP TIME,Volodymyr GRYGORIEV ELAPSED TIME,AHN Hyun-Soo POSITION,AHN Hyun-Soo LAP TIME,AHN Hyun-Soo ELAPSED TIME,Takahiro FUJIMOTO POSITION,Takahiro FUJIMOTO LAP TIME,Takahiro FUJIMOTO ELAPSED TIME
1,6.5860,6.5860,4,7.3206,7.3206,3,7.0592,7.0592,2,6.7757,6.7757
1,9.3666,15.9526,4,9.0573,16.3779,3,9.3156,16.3748,2,9.2763,16.0520
1,8.6693,24.6219,3,8.8185,25.1964,4,8.9382,25.3130,2,8.6657,24.7177
1,8.8372,33.4591,4,8.8804,34.0768,3,8.4201,33.7331,2,8.8654,33.5831
1,9.08,42.538,3,8.78,42.848,2,8.88,42.609,4,9.33,42.914
