WU Dajing POSITION,WU Dajing LAP TIME,WU Dajing ELAPSED TIME,Shaoang LIU POSITION,Shaoang LIU LAP TIME,Shaoang LIU ELAPSED TIME,Chris CREVELING POSITION,Chris CREVELING LAP TIME,Chris CREVELING ELAPSED TIME,LEE Seonghun POSITION,LEE Seonghun LAP TIME,LEE Seonghun ELAPSED TIME,Firat YARDIMCI POSITION,Firat YARDIMCI LAP TIME,Firat YARDIMCI ELAPSED TIME
1,6.69,6.69,2,6.81,6.81,3,7.10,7.10,5,7.50,7.50,4,7.32,7.32
1,8.80,15.49,2,8.80,15.61,3,8.86,15.96,5,9.06,16.56,4,9.07,16.39
1,8.36,23.85,2,8.36,23.97,3,8.37,24.33,5,8.57,25.13,4,8.64,25.03
1,8.48,32.33,2,8.45,32.42,3,8.50,32.83,5,8.88,34.01,4,8.75,33.78
1,8.69,41.02,2,8.63,41.05,3,9.06,41.870,5,9.40,43.391,4,8.92,42.687
