HAO Weiying POSITION,HAO Weiying LAP TIME,HAO Weiying ELAPSED TIME,Katsiaryna CHYSTAYA POSITION,Katsiaryna CHYSTAYA LAP TIME,Katsiaryna CHYSTAYA ELAPSED TIME,SOPONKIJ Aye POSITION,SOPONKIJ Aye LAP TIME,SOPONKIJ Aye ELAPSED TIME,TOPOLSKA Gabriela POSITION,TOPOLSKA Gabriela LAP TIME,TOPOLSKA Gabriela ELAPSED TIME,KUROKAWA Kii POSITION,KUROKAWA Kii LAP TIME,KUROKAWA Kii ELAPSED TIME
1,7.54,7.54,3,7.96,7.96,5,8.34,8.34,2,7.70,7.70,4,8.13,8.13
1,9.51,17.05,3,9.83,17.79,5,10.10,18.44,2,9.66,17.36,4,9.82,17.95
1,9.15,26.20,3,9.26,27.05,5,9.76,28.20,2,9.28,26.64,4,9.18,27.13
1,9.33,35.53,3,9.30,36.35,5,9.89,38.09,2,9.36,36.00,4,9.33,36.46
1,9.46,44.99,4,9.59,45.94,5,10.24,48.33,2,9.41,45.41,3,9.35,45.81
