START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
2,11.62,11.62,3,11.70,,1,11.45,11.45,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,1
2,8.60,20.22,3,8.67,,1,8.58,20.03,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,1
2,8.48,28.70,3,8.47,,1,8.56,28.59,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,1
2,8.49,37.19,3,8.47,,1,8.51,37.10,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,1
2,8.55,45.74,3,8.62,,1,8.50,45.60,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,1
2,8.45,54.19,3,8.54,,1,8.48,54.08,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,1
2,8.45,1:02.64,3,8.48,,1,8.50,1:02.58,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,1
2,8.65,1:11.29,3,8.45,,1,8.61,1:11.19,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,1
2,8.74,1:20.03,3,8.73,,1,8.69,1:19.88,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,1
2,8.65,1:28.68,3,8.63,,1,8.71,1:28.59,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,1
2,8.67,1:37.35,3,8.73,,1,8.63,1:37.22,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,1
2,8.51,1:45.86,3,8.49,,1,8.52,1:45.74,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,1
2,8.50,1:54.36,3,8.55,,1,8.55,1:54.29,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,1
2,8.68,2:03.04,3,8.69,,1,8.67,2:02.96,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,1
2,8.77,2:11.81,3,8.71,,1,8.71,2:11.67,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,1
2,8.70,2:20.51,3,8.67,,1,8.77,2:20.44,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,1
2,8.68,2:29.19,3,8.70,,1,8.64,2:29.08,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,1
2,8.58,2:37.77,3,8.56,,1,8.54,2:37.62,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,1
2,8.51,2:46.28,3,8.61,,1,8.60,2:46.22,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,1
2,8.72,2:55.00,3,8.64,,1,8.67,2:54.89,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,1
2,8.65,3:03.65,3,8.66,,1,8.64,3:03.53,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,1
1,8.63,3:12.28,3,8.67,,2,8.85,3:12.38,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,1
1,8.72,3:21.00,3,8.91,,2,8.86,3:21.24,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,1
1,8.68,3:29.68,3,8.66,,2,8.54,3:29.78,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,1
1,8.85,3:38.53,3,8.66,,1,8.75,3:38.53,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,1
2,8.76,3:47.29,3,8.80,,1,8.64,3:47.17,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,1
2,8.71,3:56.00,3,8.66,,1,8.74,3:55.91,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,1
3,8.89,4:04.89,2,8.67,,1,8.82,4:04.73,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,1
3,8.89,4:13.78,2,8.88,,1,8.83,4:13.56,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Heats,1
