START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
2,8.56,8.56,3,8.69,8.69,1,8.43,8.43,5,8.97,8.97,6,9.15,9.15,4,8.79,8.79,,,,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),m,RepHeats,5
1,12.09,20.65,3,12.17,20.86,2,12.25,20.68,5,12.19,21.16,6,12.15,21.30,4,12.22,21.01,,,,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),m,RepHeats,5
2,11.10,31.75,3,11.02,31.88,1,11.01,31.69,5,10.92,32.08,6,10.92,32.22,4,10.96,31.97,,,,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),m,RepHeats,5
1,10.26,42.01,3,10.29,42.17,2,10.40,42.09,5,10.34,42.42,6,10.35,42.57,4,10.31,42.28,,,,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),m,RepHeats,5
2,10.33,52.34,3,10.26,52.43,1,10.15,52.24,5,10.23,52.65,6,10.21,52.78,4,10.26,52.54,,,,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),m,RepHeats,5
2,10.48,1:02.82,3,10.52,1:02.95,1,10.47,1:02.71,5,10.45,1:03.10,6,10.44,1:03.22,4,10.47,1:03.01,,,,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),m,RepHeats,5
2,10.36,1:13.18,3,10.34,1:13.29,1,10.36,1:13.07,5,10.37,1:13.47,6,10.40,1:13.62,4,10.36,1:13.37,,,,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),m,RepHeats,5
1,9.67,1:22.85,4,9.95,1:23.24,2,9.91,1:22.98,6,9.90,1:23.37,3,9.47,1:23.09,5,9.91,1:23.28,,,,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),m,RepHeats,5
1,9.54,1:32.39,5,9.39,1:32.63,3,9.49,1:32.47,4,9.21,1:32.58,2,9.34,1:32.43,6,9.59,1:32.87,,,,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),m,RepHeats,5
2,9.50,1:41.89,3,9.39,1:42.02,6,27.96,2:00.43,5,26.66,1:59.24,1,9.38,1:41.81,4,9.43,1:42.30,,,,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),m,RepHeats,5
2,9.62,1:51.51,3,9.62,1:51.64,5,16.00,2:16.43,6,21.52,2:20.76,1,9.62,1:51.43,4,9.59,1:51.89,,,,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),m,RepHeats,5
2,9.55,2:01.06,3,9.57,2:01.21,5,13.47,2:29.90,6,14.95,2:35.71,1,9.54,2:00.97,4,9.64,2:01.53,,,,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),m,RepHeats,5
2,9.62,2:10.68,3,9.74,2:10.95,5,12.06,2:41.96,6,12.70,2:48.41,1,9.62,2:10.59,4,9.91,2:11.44,,,,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),m,RepHeats,5
2,9.76,2:20.431,3,10.18,2:21.123,5,12.17,2:54.125,6,12.95,3:01.353,1,9.71,2:20.301,4,10.32,2:21.757,0,,DNS,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),m,RepHeats,5
