Vladimir GRIGOREV POSITION,Vladimir GRIGOREV LAP TIME,Vladimir GRIGOREV ELAPSED TIME,Francois HAMELIN POSITION,Francois HAMELIN LAP TIME,Francois HAMELIN ELAPSED TIME,KIM Byeong Jun POSITION,KIM Byeong Jun LAP TIME,KIM Byeong Jun ELAPSED TIME,Anthony LOBELLO POSITION,Anthony LOBELLO LAP TIME,Anthony LOBELLO ELAPSED TIME,BREEUWSMA Daan POSITION,BREEUWSMA Daan LAP TIME,BREEUWSMA Daan ELAPSED TIME
1,6.79,6.79,2,6.91,6.91,4,7.05,7.05,3,6.93,6.93,5,7.17,7.17
1,8.62,15.41,2,8.74,15.65,4,9.11,16.16,3,9.09,16.02,5,9.07,16.24
1,8.22,23.63,2,8.21,23.86,3,8.19,24.35,4,8.47,24.49,5,8.35,24.59
1,8.26,31.89,2,8.42,32.28,3,8.33,32.68,5,8.58,33.07,4,8.34,32.93
1,8.55,40.436,2,8.51,40.788,3,8.44,41.119,5,9.22,42.285,4,8.60,41.523
