LEE Ho-Suk POSITION,LEE Ho-Suk LAP TIME,LEE Ho-Suk ELAPSED TIME,Mathieu TURCOTTE POSITION,Mathieu TURCOTTE LAP TIME,Mathieu TURCOTTE ELAPSED TIME,LI Ye POSITION,LI Ye LAP TIME,LI Ye ELAPSED TIME,AHN Hyun-Soo POSITION,AHN Hyun-Soo LAP TIME,AHN Hyun-Soo ELAPSED TIME
1,12.111,12.111,3,12.453,12.453,4,12.521,12.521,2,12.339,12.339
1,9.356,21.467,2,9.294,21.747,4,9.436,21.957,3,9.576,21.915
1,9.595,31.062,2,9.529,31.275,4,9.491,31.447,3,9.365,31.279
1,9.578,40.639,2,9.596,40.871,4,9.589,41.036,3,9.650,40.929
1,9.163,49.802,3,9.234,50.105,4,9.211,50.246,2,9.132,50.060
1,9.298,59.099,3,9.192,59.296,4,9.106,59.351,2,9.122,59.181
1,9.274,1:08.373,3,9.297,1:08.593,4,9.415,1:08.766,2,9.294,1:08.474
1,9.169,1:17.542,2,9.079,1:17.672,4,9.180,1:17.945,3,9.257,1:17.730
2,9.57,1:27.111,3,9.63,1:27.298,4,10.04,1:27.976,1,9.34,1:27.061
