Marie-Eve DROLET POSITION,Marie-Eve DROLET LAP TIME,Marie-Eve DROLET ELAPSED TIME,Charlotte GILMARTIN POSITION,Charlotte GILMARTIN LAP TIME,Charlotte GILMARTIN ELAPSED TIME,Patrycja MALISZEWSKA POSITION,Patrycja MALISZEWSKA LAP TIME,Patrycja MALISZEWSKA ELAPSED TIME,Emily SCOTT POSITION,Emily SCOTT LAP TIME,Emily SCOTT ELAPSED TIME
1,7.23,7.23,3,7.66,7.66,2,7.35,7.35,4,7.73,7.73
1,9.55,16.78,3,9.71,17.37,2,9.69,17.04,4,9.94,17.67
1,9.12,25.90,3,9.13,26.50,2,9.19,26.23,4,9.31,26.98
1,9.42,35.32,3,9.34,35.84,2,9.45,35.68,4,9.43,36.41
1,9.64,44.958,3,9.51,45.349,2,9.60,45.278,4,9.65,46.054
