Robert BECKER POSITION,Robert BECKER LAP TIME,Robert BECKER ELAPSED TIME,Kiril PANDOV POSITION,Kiril PANDOV LAP TIME,Kiril PANDOV ELAPSED TIME,Wim de DEYNE POSITION,Wim de DEYNE LAP TIME,Wim de DEYNE ELAPSED TIME,LEE Seung-Jae POSITION,LEE Seung-Jae LAP TIME,LEE Seung-Jae ELAPSED TIME
0,7.377,7.377,0,7.161,7.161,0,7.339,7.339,0,7.762,7.762
0,9.656,17.034,0,9.480,16.640,0,9.227,16.566,0,8.746,16.507
0,8.833,25.867,0,9.003,25.643,0,9.157,25.723,0,8.947,25.454
0,8.953,34.819,0,8.849,34.492,0,8.701,34.424,0,9.132,34.586
0,8.929,43.748,0,9.114,43.606,0,,,0,9.053,43.639
