Madiyar NURPEISOV POSITION,Madiyar NURPEISOV LAP TIME,Madiyar NURPEISOV ELAPSED TIME,Ersel ARGUN POSITION,Ersel ARGUN LAP TIME,Ersel ARGUN ELAPSED TIME,PARK Se Yeong POSITION,PARK Se Yeong LAP TIME,PARK Se Yeong ELAPSED TIME,Teerit VONGKOVIT POSITION,Teerit VONGKOVIT LAP TIME,Teerit VONGKOVIT ELAPSED TIME,David GOULET POSITION,David GOULET LAP TIME,David GOULET ELAPSED TIME
3,7.66,7.66,4,7.76,7.76,1,6.90,6.90,5,8.18,8.18,2,7.03,7.03
3,9.95,17.61,4,10.12,17.88,1,9.18,16.08,5,9.86,18.04,2,9.21,16.24
3,9.51,27.12,5,9.88,27.76,1,8.86,24.94,4,9.46,27.50,2,9.01,25.25
3,9.62,36.74,5,9.89,37.65,1,8.89,33.83,4,9.44,36.94,2,8.96,34.21
3,9.99,46.723,5,10.49,48.132,1,9.11,42.939,4,9.91,46.844,2,9.06,43.267
