Annita van DOORN POSITION,Annita van DOORN LAP TIME,Annita van DOORN ELAPSED TIME,BYUN Chun-Sa POSITION,BYUN Chun-Sa LAP TIME,BYUN Chun-Sa ELAPSED TIME,Sophia MILAN POSITION,Sophia MILAN LAP TIME,Sophia MILAN ELAPSED TIME
0,14.746,14.746,0,14.892,14.892,0,14.680,14.680
0,11.195,25.941,0,11.169,26.061,0,11.203,25.883
0,11.059,37.000,0,10.971,37.033,0,11.024,36.906
0,10.519,47.519,0,10.500,47.533,0,10.470,47.377
0,10.303,57.822,0,10.284,57.817,0,10.398,57.775
0,10.446,1:08.268,0,10.480,1:08.297,0,10.382,1:08.157
0,10.032,1:18.300,0,9.941,1:18.238,0,10.649,1:18.806
0,9.979,1:28.278,0,9.894,1:28.132,0,11.019,1:29.824
0,10.442,1:38.720,0,10.132,1:38.264,0,,
