Erika LINDGREN POSITION,Erika LINDGREN LAP TIME,Erika LINDGREN ELAPSED TIME,Stephanie FABIAN POSITION,Stephanie FABIAN LAP TIME,Stephanie FABIAN ELAPSED TIME,DALRYMPLE Georgie POSITION,DALRYMPLE Georgie LAP TIME,DALRYMPLE Georgie ELAPSED TIME,Nagiho YOSHIDA POSITION,Nagiho YOSHIDA LAP TIME,Nagiho YOSHIDA ELAPSED TIME,HAYWARD Charlotte POSITION,HAYWARD Charlotte LAP TIME,HAYWARD Charlotte ELAPSED TIME
2,7.64,7.64,5,8.34,8.34,1,7.45,7.45,3,7.93,7.93,4,8.05,8.05
2,9.52,17.16,5,10.45,18.79,1,9.58,17.03,3,9.71,17.64,4,9.85,17.90
2,8.99,26.15,5,10.05,28.84,1,8.88,25.91,3,9.19,26.83,4,9.34,27.24
2,9.12,35.27,5,10.14,38.98,1,9.12,35.03,3,9.35,36.18,4,9.52,36.76
2,9.26,44.53,5,10.53,49.51,1,9.38,44.41,3,9.61,45.79,4,9.85,46.61
