Jeremy BECK POSITION,Jeremy BECK LAP TIME,Jeremy BECK ELAPSED TIME,Claudio RINALDI POSITION,Claudio RINALDI LAP TIME,Claudio RINALDI ELAPSED TIME,Rudy KOEK POSITION,Rudy KOEK LAP TIME,Rudy KOEK ELAPSED TIME,Sergei KASTOV POSITION,Sergei KASTOV LAP TIME,Sergei KASTOV ELAPSED TIME
1,7.060,7.060,2,7.190,7.190,3,7.200,7.200,4,7.420,7.420
1,9.410,16.480,3,9.720,16.910,2,9.410,16.610,4,9.890,17.310
1,9.150,25.630,3,8.890,25.810,2,9.180,25.800,4,9.390,26.700
1,9.190,34.830,2,9.060,34.870,3,9.110,34.910,4,9.540,36.250
1,9.400,44.240,2,9.390,44.260,3,9.370,44.290,4,9.600,45.850
