WANG Meng POSITION,WANG Meng LAP TIME,WANG Meng ELAPSED TIME,Maria ORLOVA POSITION,Maria ORLOVA LAP TIME,Maria ORLOVA ELAPSED TIME,VIVIANI Elena POSITION,VIVIANI Elena LAP TIME,VIVIANI Elena ELAPSED TIME
1,7.11,7.11,3,7.77,7.77,2,7.50,7.50
1,9.20,16.31,3,9.83,17.60,2,9.53,17.03
1,8.89,25.20,3,9.33,26.93,2,9.14,26.17
1,9.01,34.21,3,9.50,36.43,2,9.41,35.58
1,9.16,43.364,3,9.90,46.322,2,9.81,45.384
