Julia RIEDEL POSITION,Julia RIEDEL LAP TIME,Julia RIEDEL ELAPSED TIME,Marta CAPURSO POSITION,Marta CAPURSO LAP TIME,Marta CAPURSO ELAPSED TIME,ZHU Mi Lei POSITION,ZHU Mi Lei LAP TIME,ZHU Mi Lei ELAPSED TIME,Paula BZURA POSITION,Paula BZURA LAP TIME,Paula BZURA ELAPSED TIME
0,14.451,14.451,0,14.123,14.123,0,14.528,14.528,0,14.295,14.295
0,10.101,24.552,0,10.275,24.398,0,10.121,24.649,0,10.237,24.531
0,10.355,34.908,0,10.313,34.711,0,10.346,34.995,0,10.166,34.697
0,10.395,45.303,0,10.444,45.155,0,10.427,45.422,0,10.355,45.052
0,10.640,55.943,0,10.568,55.722,0,10.548,55.970,0,10.831,55.882
0,10.041,1:05.984,0,10.115,1:05.837,0,10.134,1:06.104,0,10.588,1:06.470
0,10.106,1:16.090,0,9.883,1:15.720,0,9.847,1:15.951,0,10.774,1:17.244
0,10.111,1:26.201,0,10.082,1:25.803,0,9.760,1:25.711,0,11.202,1:28.446
0,10.432,1:36.633,0,10.129,1:35.931,0,10.204,1:35.914,0,11.452,1:39.898
