START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
,,,4,9.78,9.78,3,9.63,9.63,2,9.48,9.48,1,9.31,9.31,5,10.04,10.04,2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),m,RepHeats,4
,,,4,13.05,22.83,3,13.06,22.69,2,13.05,22.53,1,13.10,22.41,5,12.96,23.00,2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),m,RepHeats,4
,,,4,11.97,34.80,3,11.95,34.64,2,11.96,34.49,1,11.96,34.37,5,12.04,35.04,2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),m,RepHeats,4
,,,4,11.69,46.49,3,11.73,46.37,2,11.71,46.20,1,11.70,46.07,5,11.57,46.61,2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),m,RepHeats,4
,,,4,11.34,57.83,3,11.35,57.72,2,11.41,57.61,1,11.46,57.53,5,11.33,57.94,2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),m,RepHeats,4
,,,4,11.36,1:09.19,3,11.34,1:09.06,2,11.33,1:08.94,1,11.30,1:08.83,5,11.43,1:09.37,2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),m,RepHeats,4
,,,4,10.79,1:19.98,3,10.84,1:19.90,2,10.87,1:19.81,1,10.89,1:19.72,5,10.73,1:20.10,2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),m,RepHeats,4
,,,4,10.99,1:30.97,3,10.97,1:30.87,2,10.97,1:30.78,1,10.96,1:30.68,5,10.98,1:31.08,2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),m,RepHeats,4
,,,2,10.17,1:41.14,4,10.65,1:41.52,1,10.25,1:41.03,5,10.88,1:41.56,3,10.39,1:41.47,2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),m,RepHeats,4
,,,2,9.64,1:50.78,4,9.50,1:51.02,1,9.63,1:50.66,5,10.14,1:51.70,3,9.44,1:50.91,2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),m,RepHeats,4
,,,2,9.53,2:00.31,4,9.54,2:00.56,1,9.62,2:00.28,5,9.95,2:01.65,3,9.54,2:00.45,2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),m,RepHeats,4
,,,2,9.39,2:09.70,3,9.36,2:09.92,4,9.65,2:09.93,5,10.17,2:11.82,1,9.22,2:09.67,2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),m,RepHeats,4
,,,2,9.36,2:19.06,3,9.29,2:19.21,4,9.87,2:19.80,5,10.44,2:22.26,1,9.14,2:18.81,2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),m,RepHeats,4
0,,DNS,2,9.38,2:28.435,3,9.31,2:28.521,4,10.20,2:29.993,5,10.85,2:33.101,1,9.44,2:28.248,2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),m,RepHeats,4
