Kalyna ROBERGE POSITION,Kalyna ROBERGE LAP TIME,Kalyna ROBERGE ELAPSED TIME,Ekaterina BELOVA POSITION,Ekaterina BELOVA LAP TIME,Ekaterina BELOVA ELAPSED TIME,CHRISTIE Elise POSITION,CHRISTIE Elise LAP TIME,CHRISTIE Elise ELAPSED TIME,Evgenia RADANOVA POSITION,Evgenia RADANOVA LAP TIME,Evgenia RADANOVA ELAPSED TIME
0,15.122,15.122,0,15.199,15.199,0,15.099,15.099,0,16.499,16.499
0,12.134,27.256,0,11.990,27.189,0,11.920,27.019,0,11.293,27.791
0,11.168,38.424,0,11.272,38.461,0,11.293,38.312,0,11.119,38.911
0,10.490,48.914,0,10.426,48.887,0,10.444,48.756,0,10.467,49.378
0,10.194,59.108,0,10.232,59.119,0,10.299,59.055,0,10.251,59.629
0,9.787,1:08.895,0,9.932,1:09.051,0,10.027,1:09.083,0,9.647,1:09.276
0,9.621,1:18.516,0,9.898,1:18.949,0,9.982,1:19.065,0,9.942,1:19.218
0,9.532,1:28.048,0,11.905,1:30.853,0,9.919,1:28.984,0,11.937,1:31.154
0,9.865,1:37.913,0,14.893,1:45.747,0,10.544,1:39.528,0,6.725,1:37.879
