CONFORTOLA Yuri POSITION,CONFORTOLA Yuri LAP TIME,CONFORTOLA Yuri ELAPSED TIME,Mark JACKSON POSITION,Mark JACKSON LAP TIME,Mark JACKSON ELAPSED TIME,KWAK Yoon-Gy POSITION,KWAK Yoon-Gy LAP TIME,KWAK Yoon-Gy ELAPSED TIME
1,6.98,6.98,3,7.39,7.39,2,7.21,7.21
1,9.40,16.38,3,9.39,16.78,2,9.32,16.53
1,8.77,25.15,3,8.97,25.75,2,8.85,25.38
1,9.08,34.23,3,9.11,34.86,2,9.08,34.46
1,9.53,43.759,2,9.56,44.417,3,11.55,46.005
