Miodrag POPOVIC POSITION,Miodrag POPOVIC LAP TIME,Miodrag POPOVIC ELAPSED TIME,HAMELIN Charles POSITION,HAMELIN Charles LAP TIME,HAMELIN Charles ELAPSED TIME,Edin BRANKOVIC POSITION,Edin BRANKOVIC LAP TIME,Edin BRANKOVIC ELAPSED TIME,Pierre BODA POSITION,Pierre BODA LAP TIME,Pierre BODA ELAPSED TIME,Richard SHOEBRIDGE POSITION,Richard SHOEBRIDGE LAP TIME,Richard SHOEBRIDGE ELAPSED TIME
5,13.77,13.77,2,12.43,12.43,4,13.05,13.05,1,12.18,12.18,3,12.65,12.65
5,9.90,23.67,2,9.22,21.65,4,9.09,22.14,1,9.39,21.57,3,9.10,21.75
5,9.87,33.54,2,9.29,30.94,4,9.08,31.22,1,9.29,30.86,3,9.29,31.04
5,10.11,43.65,2,9.32,40.26,4,9.24,40.46,1,9.32,40.18,3,9.28,40.32
5,10.45,54.10,1,9.19,49.45,4,9.31,49.77,3,9.38,49.56,2,9.22,49.54
5,10.69,1:04.79,1,9.10,58.55,4,9.36,59.13,3,9.27,58.83,2,9.08,58.62
5,11.06,1:15.85,1,9.14,1:07.69,4,9.57,1:08.70,3,9.28,1:08.11,2,9.18,1:07.80
5,11.89,1:27.74,1,9.02,1:16.71,4,9.86,1:18.56,3,9.54,1:17.65,2,9.19,1:16.99
5,11.83,1:39.568,1,9.14,1:25.848,4,10.17,1:28.724,3,9.89,1:27.536,2,9.48,1:26.462
