START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
1,8.67,8.67,3,8.96,8.96,2,8.82,8.82,4,9.09,9.09,5,9.24,9.24,6,9.32,9.32,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,m,Semifinals,2
1,12.41,21.08,5,12.29,21.25,4,12.35,21.17,3,12.07,21.16,6,12.25,21.49,2,11.82,21.14,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,m,Semifinals,2
5,10.80,31.88,1,10.33,31.58,4,10.48,31.65,3,10.49,31.65,6,10.57,32.06,2,10.44,31.58,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,m,Semifinals,2
5,9.97,41.85,2,10.14,41.72,4,10.12,41.77,1,9.95,41.60,6,9.95,42.01,3,10.16,41.74,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,m,Semifinals,2
1,9.43,51.28,4,9.77,51.49,5,9.83,51.60,2,9.72,51.32,6,9.74,51.75,3,9.60,51.34,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,m,Semifinals,2
1,9.51,1:00.79,4,9.61,1:01.10,5,9.59,1:01.19,2,9.57,1:00.89,6,9.54,1:01.29,3,9.68,1:01.02,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,m,Semifinals,2
1,9.78,1:10.57,5,9.81,1:10.91,4,9.68,1:10.87,2,9.82,1:10.71,6,9.79,1:11.08,3,9.80,1:10.82,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,m,Semifinals,2
1,9.81,1:20.38,5,9.72,1:20.63,2,9.62,1:20.49,3,9.84,1:20.55,6,9.74,1:20.82,4,9.73,1:20.55,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,m,Semifinals,2
2,9.35,1:29.73,3,9.31,1:29.94,1,9.24,1:29.73,4,9.53,1:30.08,5,9.32,1:30.14,6,10.07,1:30.62,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,m,Semifinals,2
2,9.33,1:39.06,3,9.14,1:39.08,1,9.21,1:38.94,4,9.15,1:39.23,5,9.23,1:39.37,6,9.73,1:40.35,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,m,Semifinals,2
4,9.43,1:48.49,2,9.23,1:48.31,1,9.22,1:48.16,3,9.16,1:48.39,5,9.19,1:48.56,6,9.60,1:49.95,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,m,Semifinals,2
5,9.78,1:58.27,3,9.29,1:57.60,1,9.23,1:57.39,2,9.13,1:57.52,4,9.12,1:57.68,6,10.11,2:00.06,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,m,Semifinals,2
5,10.67,2:08.94,3,9.35,2:06.95,1,9.20,2:06.59,2,9.22,2:06.74,4,9.40,2:07.08,6,10.56,2:10.62,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,m,Semifinals,2
4,11.32,2:20.253,2,9.48,2:16.425,1,9.35,2:15.933,0,,PEN,3,9.43,2:16.505,5,10.52,2:21.135,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,m,Semifinals,2
