Marta CAPURSO POSITION,Marta CAPURSO LAP TIME,Marta CAPURSO ELAPSED TIME,FU Tian Yu POSITION,FU Tian Yu LAP TIME,FU Tian Yu ELAPSED TIME,Kimberly DERRICK POSITION,Kimberly DERRICK LAP TIME,Kimberly DERRICK ELAPSED TIME,Biba SAKURAI POSITION,Biba SAKURAI LAP TIME,Biba SAKURAI ELAPSED TIME
0,7.467,7.467,0,7.257,7.257,0,7.645,7.645,0,7.706,7.706
0,9.543,17.010,0,9.477,16.734,0,9.879,17.524,0,9.628,17.334
0,9.241,26.251,0,9.280,26.014,0,9.362,26.886,0,9.217,26.551
0,9.611,35.863,0,9.586,35.600,0,9.481,36.367,0,10.046,36.597
0,9.738,45.600,0,9.793,45.393,0,9.919,46.286,0,9.906,46.503
