WOLFGANG Matthias POSITION,WOLFGANG Matthias LAP TIME,WOLFGANG Matthias ELAPSED TIME,DOTTI Tommaso POSITION,DOTTI Tommaso LAP TIME,DOTTI Tommaso ELAPSED TIME,Dennis VISSER POSITION,Dennis VISSER LAP TIME,Dennis VISSER ELAPSED TIME,TRAN Aaron POSITION,TRAN Aaron LAP TIME,TRAN Aaron ELAPSED TIME,CHU Ying-Hao POSITION,CHU Ying-Hao LAP TIME,CHU Ying-Hao ELAPSED TIME
5,8.13,8.13,1,7.21,7.21,2,7.34,7.34,4,7.80,7.80,3,7.48,7.48
5,10.58,18.71,1,9.63,16.84,2,9.59,16.93,4,10.19,17.99,3,10.12,17.60
5,10.54,29.25,1,9.09,25.93,2,9.13,26.06,4,10.20,28.19,3,10.01,27.61
5,10.62,39.87,1,9.30,35.23,2,9.32,35.38,4,9.58,37.77,3,10.14,37.75
5,10.92,50.783,1,9.51,44.733,2,9.45,44.830,3,9.89,47.660,4,10.37,48.119
