KONG Xue POSITION,KONG Xue LAP TIME,KONG Xue ELAPSED TIME,Charlotte GILMARTIN POSITION,Charlotte GILMARTIN LAP TIME,Charlotte GILMARTIN ELAPSED TIME,Patrycja MALISZEWSKA POSITION,Patrycja MALISZEWSKA LAP TIME,Patrycja MALISZEWSKA ELAPSED TIME
0,7.776,7.776,0,8.144,8.144,0,7.631,7.631
0,9.893,17.669,0,9.905,18.048,0,10.063,17.694
0,9.558,27.227,0,9.526,27.575,0,9.765,27.458
0,9.900,37.126,0,9.842,37.417,0,9.772,37.231
0,,,0,,,0,,
