Daniela IVANOVA POSITION,Daniela IVANOVA LAP TIME,Daniela IVANOVA ELAPSED TIME,Annita van DOORN POSITION,Annita van DOORN LAP TIME,Annita van DOORN ELAPSED TIME,Evita KRIEVANE POSITION,Evita KRIEVANE LAP TIME,Evita KRIEVANE ELAPSED TIME,Bernadett HEIDUM POSITION,Bernadett HEIDUM LAP TIME,Bernadett HEIDUM ELAPSED TIME
0,13.581,13.581,0,13.329,13.329,0,13.355,13.355,0,16.406,16.406
0,10.104,23.685,0,10.095,23.424,0,10.064,23.419,0,6.984,23.390
0,10.318,34.004,0,10.152,33.576,0,10.351,33.770,0,10.223,33.613
0,10.330,44.334,0,10.266,43.841,0,10.212,43.982,0,10.088,43.702
0,10.465,54.799,0,10.042,53.884,0,10.257,54.239,0,10.017,53.719
0,10.222,1:05.020,0,9.987,1:03.871,0,10.693,1:04.931,0,10.033,1:03.752
0,10.564,1:15.585,0,10.070,1:13.941,0,11.271,1:16.202,0,9.999,1:13.750
0,10.742,1:26.326,0,10.270,1:24.210,0,12.211,1:28.414,0,10.359,1:24.109
0,,,0,,,0,,,0,,
