WANG Baojian POSITION,WANG Baojian LAP TIME,WANG Baojian ELAPSED TIME,CHENG Eric I POSITION,CHENG Eric I LAP TIME,CHENG Eric I ELAPSED TIME,Peter DARAZS POSITION,Peter DARAZS LAP TIME,Peter DARAZS ELAPSED TIME,Paul WORTH POSITION,Paul WORTH LAP TIME,Paul WORTH ELAPSED TIME
1,6.796,6.796,4,7.484,7.484,3,6.991,6.991,2,6.932,6.932
1,9.449,16.245,4,9.901,17.384,3,9.489,16.479,2,9.498,16.429
1,8.972,25.216,4,9.335,26.718,3,8.943,25.421,2,8.960,25.389
1,8.964,34.180,4,9.873,36.591,3,9.102,34.523,2,8.977,34.366
1,9.21,43.381,4,10.18,46.770,2,9.18,43.701,3,9.47,43.827
