FENG Xue POSITION,FENG Xue LAP TIME,FENG Xue ELAPSED TIME,Lenka SNYDROVA POSITION,Lenka SNYDROVA LAP TIME,Lenka SNYDROVA ELAPSED TIME,SIGULENKOVA Yelisavata POSITION,SIGULENKOVA Yelisavata LAP TIME,SIGULENKOVA Yelisavata ELAPSED TIME,Renata KARABOVA POSITION,Renata KARABOVA LAP TIME,Renata KARABOVA ELAPSED TIME
1,7.714,7.714,2,8.031,8.031,3,8.704,8.704,4,8.727,8.727
1,9.954,17.668,3,10.670,18.701,4,11.213,19.917,2,9.937,18.664
1,9.943,27.611,3,10.225,28.926,4,11.077,30.993,2,10.163,28.827
1,10.509,38.119,3,10.817,39.742,4,11.473,42.466,2,10.792,39.619
1,10.84,48.953,2,11.01,50.752,4,12.14,54.598,3,11.15,50.762
