LI Jiajun POSITION,LI Jiajun LAP TIME,LI Jiajun ELAPSED TIME,Benjamin STUTHRIDGE POSITION,Benjamin STUTHRIDGE LAP TIME,Benjamin STUTHRIDGE ELAPSED TIME,Thibaut FAUCONNET POSITION,Thibaut FAUCONNET LAP TIME,Thibaut FAUCONNET ELAPSED TIME,Thomas MOGENDORFF POSITION,Thomas MOGENDORFF LAP TIME,Thomas MOGENDORFF ELAPSED TIME
1,6.9462,6.9462,3,7.2116,7.2116,2,7.1105,7.1105,4,7.4394,7.4394
1,9.2126,16.1588,4,10.8436,18.0552,2,9.2765,16.3870,3,9.1269,16.5663
1,8.8644,25.0232,4,7.4089,25.4641,2,8.8667,25.2537,3,8.8560,25.4223
1,8.9632,33.9864,3,9.1361,34.6002,2,9.0447,34.2984,4,9.3172,34.7395
1,9.20,43.186,4,14.69,49.283,2,9.15,43.446,3,9.59,44.321
