WANG Meng POSITION,WANG Meng LAP TIME,WANG Meng ELAPSED TIME,Evgenia RADANOVA POSITION,Evgenia RADANOVA LAP TIME,Evgenia RADANOVA ELAPSED TIME,Erika HUSZAR POSITION,Erika HUSZAR LAP TIME,Erika HUSZAR ELAPSED TIME,KIM Min-Jung POSITION,KIM Min-Jung LAP TIME,KIM Min-Jung ELAPSED TIME
0,6.932,6.932,0,7.069,7.069,0,7.351,7.351,0,7.198,7.198
0,9.180,16.113,0,9.317,16.386,0,9.375,16.725,0,9.694,16.892
0,8.920,25.033,0,9.145,25.531,0,9.024,25.750,0,9.322,26.214
0,9.011,34.044,0,9.215,34.746,0,9.197,34.946,0,9.447,35.661
0,9.438,43.482,0,9.545,44.291,0,9.494,44.440,0,9.817,45.478
