Viktor KNOCH POSITION,Viktor KNOCH LAP TIME,Viktor KNOCH ELAPSED TIME,Jordan MALONE POSITION,Jordan MALONE LAP TIME,Jordan MALONE ELAPSED TIME,Oliver HORSEPOOL POSITION,Oliver HORSEPOOL LAP TIME,Oliver HORSEPOOL ELAPSED TIME,Maxime CHATAIGNIER POSITION,Maxime CHATAIGNIER LAP TIME,Maxime CHATAIGNIER ELAPSED TIME
0,13.785,13.785,0,14.049,14.049,0,13.528,13.528,0,13.502,13.502
0,10.789,24.575,0,10.755,24.804,0,10.814,24.342,0,10.930,24.432
0,10.045,34.619,0,10.244,35.049,0,10.244,34.585,0,10.158,34.590
0,9.501,44.120,0,9.262,44.311,0,9.363,43.948,0,9.279,43.869
0,9.298,53.418,0,8.929,53.239,0,9.122,53.070,0,9.225,53.095
0,9.297,1:02.715,0,9.249,1:02.488,0,9.522,1:02.592,0,9.138,1:02.233
0,9.440,1:12.155,0,9.258,1:11.746,0,9.684,1:12.276,0,9.264,1:11.497
0,9.530,1:21.685,0,9.375,1:21.121,0,9.477,1:21.752,0,9.401,1:20.898
0,9.822,1:31.507,0,9.654,1:30.774,0,10.138,1:31.890,0,9.620,1:30.518
